time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.11966598292064416,-0.12330199982784736,11.53759983778592,6.213700450220443,6.21891402020853,0.0,0.380740357965321,-0.4180896277959964,2.7080642193653715,-0.047069456590591294,-0.050744873197341576,0.0,455.4770684948659,455.31972145723125,454.98198567845793,454.4292890355111
1.2600000000000007,0.14374935500661903,-0.14972637551458062,11.701487853584004,6.210755175851755,6.215566949615736,0.0,0.42232676771385796,-0.46298674403620893,2.754701439653524,-0.053464079996874185,-0.06848000220753646,0.0,429.03818179313487,427.527400689969,428.0183475302557,427.47217118302615
1.3200000000000007,0.1706001032507751,-0.17912130080317287,11.871159873149649,6.207654000628921,6.211891860922989,0.0,0.47309022508942467,-0.5171604206141064,2.9005938653647907,-0.048349815193417064,-0.049729898802802534,0.0,459.04320581764887,460.52601018075865,459.4491430095306,459.85280797644907
1.3800000000000008,0.2004057113760215,-0.21165723144192203,12.04725304020285,6.204833057510118,6.208715460436338,0.0,0.5207116776009348,-0.5676364354797168,2.9689352571938032,-0.04447358352057017,-0.06028615256271828,0.0,437.811512726093,436.9303952441143,435.22515448524814,435.5480858487459
1.4400000000000008,0.2330238343955898,-0.2471631616015954,12.225993934435843,6.201942159271779,6.205141650754257,0.0,0.5668743565194255,-0.6161412304575352,2.9889724036268763,-0.05687692503052022,-0.058156598105074044,0.0,420.6844985818043,420.86614303184973,421.99696903087323,420.923317290533
1.5000000000000009,0.26880524199403516,-0.2859768248250358,12.410095974442092,6.198937627186281,6.202014462015416,0.0,0.6261627414200797,-0.6779652500293213,3.1472442595134407,-0.039108094112660814,-0.04217789537860626,0.0,464.3668322553413,465.6168809638149,464.6718839259368,466.06120637119903
1.560000000000001,0.30832546316678083,-0.32868396856738624,12.605094329746537,6.19658540470698,6.1995501764788425,0.0,0.6914152286881405,-0.7458344442434036,3.3520307131744356,-0.03939557661701319,-0.038946101501684274,0.0,480.14227165966145,480.3866443883214,479.84554256630764,479.8230742371959
1.620000000000001,0.35152366144624986,-0.37521706693655044,12.808893102746335,6.19383613158686,6.19707511683505,0.0,0.7487340795678346,-0.8055001368867492,3.4409149703439774,-0.06351515212504952,-0.04631150049517267,0.0,446.3711425426342,445.7687406193328,447.4328387781861,445.4633942345969
1.680000000000001,0.39826515764275916,-0.42544766539605056,13.018627145457266,6.190291579167205,6.194059103681841,0.0,0.8095741656167449,-0.8692031138260463,3.549777810951017,-0.051419949392159645,-0.05965912902984824,0.0,453.8646805027412,452.79050060768566,452.7229408422389,453.69271592503753
1.740000000000001,0.44867485575592264,-0.4795245248019555,13.234359690620982,6.186820587592544,6.190071388971042,0.0,0.871087605640182,-0.9336584577511303,3.6409022623077423,-0.07555805852856028,-0.08571692416495431,0.0,449.63067315919875,447.5109749621984,449.74841857497864,447.78651279322776
1.8000000000000012,0.5029308365271947,-0.5376174071123729,13.456274558603495,6.182179920832596,6.184700292696103,0.0,0.9379449369451367,-1.0032100635370835,3.755721749576051,-0.08117820724566197,-0.09847037126745078,0.0,457.30128716431295,456.27766253224905,457.32003925333623,456.8675511505812
1.8600000000000012,0.5612946823327984,-0.5999643139937725,13.684869170839464,6.177047669525358,6.178839879114555,0.0,1.0080749142966163,-1.0754933469676595,3.863546856843142,-0.09610658659183613,-0.09612691482623464,0.0,455.7197233306592,455.8991015695697,456.64763960739816,455.44922949228373
1.9200000000000013,0.6240096396767182,-0.666781872795998,13.920118215262507,6.171560416932049,6.172984242194332,0.0,1.0829714883069463,-1.1522948145976455,3.977478510363812,-0.08348342172538192,-0.100699922475352,0.0,459.48269110081594,459.1121490655125,458.18394194730536,459.17966517888436
1.9800000000000013,0.6916960550479498,-0.7386785163233845,14.165336051569064,6.166535190661346,6.167601520358794,0.0,1.1738106558908292,-1.2447622269493281,4.195410263723052,-0.08429967100607695,-0.07378562335534637,0.0,490.28415126969327,492.27363927729726,491.1859205206161,491.1203798466426
2.0400000000000014,0.7641468345350019,-0.8154350011577086,14.416733637057915,6.161131240934182,6.163288525385692,0.0,1.241573345636758,-1.3142356061682205,4.184365829244123,-0.1052433519652218,-0.06832866230856327,0.0,422.11138529407174,422.5778050166502,423.18717606264045,421.37280270303023
2.1000000000000014,0.8409416050178992,-0.8966680026659901,14.669139145158399,6.155499923256844,6.158984474133057,0.0,1.3186004888671299,-1.3940609500196488,4.228762041090874,-0.07750506668298973,-0.07959975004759752,0.0,440.95277200126293,440.01651605833587,440.1503970747042,442.4323310598179
